t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610952.661,1557,647,0,4800,7.32
1780610953.661,1965,632,0,4800,7.32
1780610954.661,1965,632,0,4800,6.82
1780610955.661,1965,619,0,4800,6.82
1780610956.662,1965,619,0,4800,6.82
1780610957.662,1965,607,0,4800,6.82
1780610958.662,1851,664,0,4800,6.82
1780610959.662,1851,646,0,4800,6.51
1780610960.662,1851,647,0,4800,6.51
1780610961.663,1851,632,0,4800,6.51
1780610962.663,1849,632,0,4800,6.51
1780610963.663,1849,629,0,4800,6.51
1780610964.663,1848,630,0,4800,6.23
1780610965.663,1836,617,0,4800,6.23
1780610966.663,1832,620,0,4800,6.23
1780610967.664,1827,613,0,4800,6.23
1780610968.664,1819,617,0,4800,6.23
1780610969.664,1817,607,1,4800,5.97
1780610970.664,1814,611,0,4800,5.97
1780610971.664,1812,569,1,4800,5.97
1780610972.665,1801,577,0,4800,5.97
1780610973.665,1797,577,0,4800,5.97
1780610974.665,1800,577,2,4800,5.81
1780610975.665,1794,582,0,4800,5.81
1780610976.666,1792,583,0,4800,5.81
1780610977.666,1792,549,0,4800,5.81
1780610978.666,1782,555,0,4800,5.81
1780610979.666,1776,533,0,4800,5.59
1780610980.666,1769,538,0,4800,5.59
1780610981.667,1762,547,4,4800,5.59
1780610982.667,1757,548,5,4800,5.59
1780610983.667,1755,549,4,4800,5.59
1780610984.667,1754,554,1,4800,5.30
1780610985.667,1755,554,4,4800,5.30
1780610986.668,1757,556,7,4800,5.30
1780610987.668,1755,560,7,4800,5.30
1780610988.668,1750,567,2,4800,5.30
1780610989.668,1744,571,0,4800,5.04
1780610990.668,1738,574,1,4800,5.04
1780610991.669,1728,584,0,4800,5.04
1780610992.669,1722,591,0,4800,5.04
1780610993.669,1717,598,1,4800,5.04
1780610994.669,1718,601,2,4800,4.79
1780610995.669,1721,602,5,4800,4.79
1780610996.670,1717,597,8,4800,4.79
1780610997.670,1716,598,8,4800,4.79
1780610998.670,1716,597,8,4800,4.79
1780610999.670,1715,597,11,4800,4.49
1780611000.670,1716,597,11,4608,4.49
1780611001.671,1715,599,9,4608,4.49
1780611002.671,1711,599,8,4608,4.49
1780611003.671,1709,600,10,4608,4.49
1780611004.671,1709,515,10,4608,4.29
1780611005.671,1708,517,10,4608,4.29
1780611006.672,1705,200,10,4608,4.29
1780611007.672,1708,203,9,4608,4.29
1780611008.672,1703,203,7,4608,4.29
1780611009.672,1709,208,2,4608,4.11
1780611010.673,1705,214,2,4608,4.11
1780611011.673,1697,223,1,4608,4.11
1780611012.673,1692,228,1,4608,4.11
1780611013.673,1690,231,0,4608,4.11
1780611014.673,1689,229,0,4608,4.10
1780611015.674,1684,230,3,4608,4.10
1780611016.674,1689,232,5,4608,4.10
1780611017.674,1688,232,5,4608,4.10
1780611018.674,1690,175,9,4608,4.10
1780611019.674,1689,176,9,4608,3.93
1780611020.675,1693,177,10,4608,3.93
1780611021.675,1689,180,9,4608,3.93
1780611022.675,1696,182,10,4608,3.93
1780611023.675,1700,181,10,4608,3.93
1780611024.675,1700,180,10,4608,3.77
1780611025.676,1709,180,10,4608,3.77
1780611026.676,1707,177,4,4608,3.77
1780611027.676,1712,181,3,4608,3.77
1780611028.676,1717,176,3,4608,3.77
1780611029.676,1719,179,0,4608,3.63
1780611030.677,1720,174,0,4608,3.63
1780611031.677,1725,176,0,4608,3.63
1780611032.677,1719,169,0,4608,3.63
1780611033.677,1724,176,0,4608,3.63
1780611034.677,1722,176,0,4608,3.50
1780611035.678,1729,174,2,4608,3.50
1780611036.678,1736,175,2,4608,3.50
1780611037.678,1723,181,2,4608,3.50
1780611038.678,1721,181,2,4608,3.50
1780611039.678,1723,177,0,4800,3.46
1780611040.679,1724,177,5,4800,3.46
1780611041.679,1719,178,0,4800,3.46
1780611042.679,1723,183,4,4800,3.46
1780611043.679,1723,176,4,4800,3.46
1780611044.679,1741,183,0,4800,3.34
1780611045.680,1745,184,0,4800,3.34
1780611046.680,1759,185,0,4800,3.34
1780611047.680,1753,187,0,4800,3.34
1780611048.680,1751,189,0,4800,3.34
1780611049.680,1735,194,0,4800,3.16
1780611050.681,1729,200,0,4800,3.16
1780611051.681,1715,199,6,4800,3.16
1780611052.681,1718,199,9,4800,3.16
1780611053.681,1723,192,9,4800,3.16
1780611054.681,1722,193,8,4800,2.98
1780611055.682,1722,197,0,4800,2.98
1780611056.682,1722,198,0,4800,2.98
1780611057.682,1735,192,10,4800,2.98
1780611058.682,1729,197,10,4800,2.98
1780611059.682,1742,197,9,4800,2.82
1780611060.683,1745,196,9,4800,2.82
1780611061.683,1740,190,7,4800,2.82
1780611062.683,1742,202,0,4800,2.82
1780611063.683,1742,198,1,4800,2.82
1780611064.684,1739,195,1,4800,2.84
1780611065.684,1732,199,0,4800,2.84
1780611066.684,1731,200,0,4800,2.84
1780611067.684,1734,196,0,4800,2.84
1780611068.684,1734,195,0,4800,2.84
1780611069.685,1741,189,3,4800,2.77
1780611070.685,1735,190,6,4800,2.77
1780611071.685,1733,188,3,4800,2.77
1780611072.685,1732,188,10,4800,2.77
1780611073.686,1733,186,9,4800,2.77
1780611074.686,1733,186,12,4800,2.87
1780611075.686,1726,191,4,4800,2.87
1780611076.686,1733,194,1,4800,2.87
1780611077.686,1734,201,0,4800,2.87
1780611078.687,1724,209,0,4800,2.87
1780611079.687,1722,209,0,4800,2.80
1780611080.687,1716,207,0,4800,2.80
1780611081.687,1716,208,0,4800,2.80
1780611082.687,1712,202,1,4800,2.80
1780611083.687,1720,202,3,4800,2.80
1780611084.688,1723,198,6,4800,2.73
1780611085.688,1724,199,6,4800,2.73
1780611086.688,1722,195,4,4992,2.73
1780611087.688,1722,195,4,4992,2.73
1780611088.688,1726,192,2,4992,2.73
1780611089.689,1724,194,5,4992,2.68
1780611090.689,1718,188,10,4992,2.68
1780611091.689,1719,188,11,4992,2.68
1780611092.689,1727,185,17,4992,2.68
1780611093.689,1723,192,19,4992,2.68
1780611094.690,1711,206,3,4992,2.70
1780611095.690,1711,209,0,4992,2.70
1780611096.690,1712,206,0,4992,2.70
1780611097.690,1708,207,0,4992,2.70
1780611098.690,1706,202,0,4992,2.70
1780611099.691,1713,209,1,4992,2.64
1780611100.691,1710,206,1,4992,2.64
1780611101.691,1707,206,6,4992,2.64
1780611102.691,1699,203,5,4992,2.64
1780611103.691,1697,203,6,4992,2.64
1780611104.692,1697,200,7,4992,2.51
1780611105.692,1700,200,11,4992,2.51
1780611106.692,1699,199,9,4992,2.51
1780611107.692,1709,202,6,4992,2.51
1780611108.692,1710,200,6,4992,2.51
1780611109.693,1709,200,8,4992,2.47
1780611110.693,1706,189,8,4992,2.47
1780611111.693,1722,199,3,4992,2.47
1780611112.693,1721,183,4,4992,2.47
1780611113.693,1728,190,2,4992,2.47
1780611114.694,1740,186,0,4992,2.59
1780611115.694,1737,187,0,4992,2.59
1780611116.694,1738,183,0,4992,2.59
1780611117.694,1734,187,2,4992,2.59
1780611118.694,1729,185,0,4992,2.59
1780611119.695,1721,188,0,4992,2.63
1780611120.695,1718,188,0,5376,2.63
1780611121.695,1721,182,5,5376,2.63
1780611122.695,1718,189,3,5376,2.63
1780611123.696,1729,187,0,5376,2.63
1780611124.696,1727,186,6,5376,2.58
1780611125.696,1738,187,4,5376,2.58
1780611126.696,1729,196,0,5376,2.58
1780611127.696,1729,194,2,5376,2.58
1780611128.696,1736,197,0,5376,2.58
1780611129.697,1732,194,0,5376,2.61
1780611130.697,1730,196,0,5376,2.61
1780611131.697,1735,189,2,5376,2.61
1780611132.697,1741,193,1,5376,2.61
1780611133.698,1739,190,1,5376,2.61
1780611134.698,1734,190,1,5376,2.64
1780611135.698,1725,188,3,5376,2.64
1780611136.698,1729,191,9,5376,2.64
1780611137.698,1729,185,10,5376,2.64
1780611138.698,1727,188,9,5376,2.64
1780611139.699,1719,181,9,5376,2.75
1780611140.699,1721,184,7,5376,2.75
1780611141.699,1728,187,7,5376,2.75
1780611142.699,1734,192,2,5376,2.75
1780611143.699,1730,184,2,5376,2.75
1780611144.700,1729,184,2,5376,2.77
1780611145.700,1724,185,0,5376,2.77
1780611146.700,1728,192,3,5376,2.77
1780611147.700,1726,190,2,5376,2.77
1780611148.700,1723,190,2,5376,2.77
1780611149.701,1727,189,0,5376,2.63
1780611150.701,1725,191,0,5376,2.63
1780611151.701,1730,185,2,5376,2.63
1780611152.701,1729,185,3,5376,2.63
1780611153.701,1723,181,3,5376,2.63
1780611154.702,1723,181,8,5376,2.74
1780611155.702,1717,175,9,5376,2.74
1780611156.702,1717,176,11,5376,2.74
1780611157.702,1719,169,12,5376,2.74
1780611158.702,1724,170,12,5376,2.74
1780611159.703,1727,171,6,5376,2.68
1780611160.703,1729,177,1,5376,2.68
1780611161.703,1729,172,6,5376,2.68
1780611162.703,1726,182,0,5376,2.68
1780611163.704,1729,182,0,5376,2.68
1780611164.704,1724,179,1,5376,2.62
1780611165.704,1716,187,1,5376,2.62
1780611166.704,1719,179,2,5376,2.62
1780611167.704,1715,181,1,5376,2.62
1780611168.704,1719,182,2,5376,2.62
1780611169.705,1714,184,0,5376,2.49
1780611170.705,1712,181,0,5376,2.49
1780611171.705,1711,182,4,5376,2.49
1780611172.705,1707,180,9,5376,2.49
1780611173.705,1706,179,11,5376,2.49
1780611174.706,1710,171,14,5376,2.45
1780611175.706,1706,177,7,5376,2.45
1780611176.706,1705,173,7,5376,2.45
1780611177.706,1712,174,9,5376,2.45
1780611178.706,1712,170,9,5376,2.45
1780611179.707,1718,175,4,5376,2.42
1780611180.707,1717,168,4,5376,2.42
1780611181.707,1715,177,2,5376,2.42
1780611182.707,1719,171,3,5376,2.42
1780611183.707,1720,174,0,5376,2.42
1780611184.707,1720,169,2,5376,2.46
1780611185.708,1712,173,2,5376,2.46
1780611186.708,1716,173,8,5376,2.46
1780611187.708,1715,176,6,5376,2.46
1780611188.708,1714,168,7,5376,2.46
1780611189.708,1714,175,3,5376,2.35
1780611190.709,1713,171,6,5376,2.35
1780611191.709,1713,171,7,5376,2.35
1780611192.709,1710,167,17,5376,2.35
1780611193.709,1710,182,3,5376,2.35
1780611194.710,1716,183,2,5376,2.40
1780611195.710,1725,186,3,5376,2.40
1780611196.710,1723,178,1,5376,2.40
1780611197.710,1718,178,4,5376,2.40
1780611198.710,1714,183,0,5376,2.40
1780611199.710,1708,187,0,5376,2.45
1780611200.711,1702,179,0,5376,2.45
1780611201.711,1696,181,1,5376,2.45
1780611202.711,1691,178,4,5376,2.45
1780611203.711,1695,178,8,5376,2.45
1780611204.711,1691,180,6,5376,2.41
1780611205.711,1689,183,15,5376,2.41
1780611206.712,1678,190,11,5376,2.41
1780611207.712,1671,187,8,5376,2.41
1780611208.712,1667,191,4,5376,2.41
1780611209.712,1661,192,1,5376,2.38
1780611210.712,1653,195,2,5376,2.38
1780611211.712,1646,192,0,5376,2.38
1780611212.713,1637,197,1,5376,2.38
1780611213.713,1632,199,0,5376,2.38
1780611214.713,1628,200,0,5376,2.27
1780611215.713,1618,202,0,5376,2.27
1780611216.713,1616,202,0,5376,2.27
1780611217.714,1610,198,0,5376,2.27
1780611218.714,1605,199,0,5376,2.27
1780611219.714,1602,195,1,5376,2.25
1780611220.714,1598,196,4,5376,2.25
1780611221.714,1594,194,1,5376,2.25
1780611222.715,1584,199,0,5376,2.25
1780611223.715,1578,196,0,5376,2.25
1780611224.715,1578,197,0,5376,2.23
1780611225.715,1572,201,0,5376,2.23
1780611226.715,1561,207,0,5376,2.23
1780611227.716,1559,203,0,5376,2.23
1780611228.716,1555,207,0,5184,2.23
1780611229.716,1555,202,0,5184,2.21
1780611230.716,1552,203,0,5184,2.21
1780611231.716,1547,205,0,5184,2.21
1780611232.716,1540,208,0,5184,2.21
1780611233.717,1538,203,0,5184,2.21
1780611234.717,1535,204,0,5184,2.19
1780611235.717,1529,199,0,5184,2.19
1780611236.717,1519,204,0,5184,2.19
1780611237.717,1515,202,0,5184,2.19
1780611238.717,1511,204,0,5184,2.19
1780611239.718,1501,204,0,5184,2.09
1780611240.718,1498,206,0,5184,2.09
